업소명,소재지도로명주소,소재지지번주소,address,latitude,longitude,chain
공차 화곡역점,서울특별시 강서구 화곡로 142,서울특별시 강서구 화곡동 1073-10 외 12필지 메가박스 (지상 1층) 107호,서울특별시 강서구 화곡동 1073-10,126.837581836675,37.5405665780291,
카페 벨라노이,서울특별시 강서구 금낭화로 287-50,서울특별시 강서구 방화동 829-0 지상1층 오피앙2오피스텔 119호,서울특별시 강서구 방화동 829-0,126.812476406664,37.5783653457703,
카페숨,서울특별시 강서구 공항대로39길 7,서울특별시 강서구 등촌동 669-2 (지상1층) ,서울특별시 강서구 등촌동 669-2,126.843298928507,37.5586032661969,
봉제산 아래 커피집,서울특별시 강서구 등촌로13자길 74,서울특별시 강서구 화곡동 1140-0 태영방송인아파트 (지상 1층) 상가동 104~105호,서울특별시 강서구 화곡동 1140-0,126.853282703664,37.5375867111098,
커피볶는 남자,서울특별시 강서구 공항대로 6,서울특별시 강서구 공항동 434-2 외 3필지 (지상 1층) ,서울특별시 강서구 공항동 434-2,126.807971648203,37.5612547122954,
빽다방 방화사거리점,서울특별시 강서구 금낭화로 91-2,서울특별시 강서구 방화동 483-5 1동 106호,서울특별시 강서구 방화동 483-5,126.811081371114,37.5736503862521,
커피베이 방화역점,서울특별시 강서구 금낭화로 128,서울특별시 강서구 방화동 830-2 하이포트 114호,서울특별시 강서구 방화동 830-2,126.812685159793,37.5765585554781,
아쿠아리어스 커피(Aquarius Coffee),서울특별시 강서구 가로공원로76길 106,서울특별시 강서구 화곡동 359-86 1층 ,서울특별시 강서구 화곡동 359-86,126.838961957584,37.5325592123623,
요거프레소 양천향교점,서울특별시 강서구 허준로 16,서울특별시 강서구 가양동 1458-7 (지상1층) ,서울특별시 강서구 가양동 1458-7,126.84346068548,37.5703291249212,
그레이,서울특별시 강서구 화곡로31길 82,서울특별시 강서구 화곡동 1029-42 (지상 1층) ,서울특별시 강서구 화곡동 1029-42,126.838802113729,37.5444806567208,
꿈뜨락북카페,서울특별시 강서구 공항대로 615,서울특별시 강서구 염창동 281-25 강서꿈꾸는어린이도서관 ,서울특별시 강서구 염창동 281-25,126.873319234701,37.5473371806653,
브런치팩토리,서울특별시 강서구 마곡중앙로 36,서울특별시 강서구 마곡동 751 마곡엠밸리15단지 1층 상가동 102-1호,서울특별시 강서구 마곡동 751,126.827029271898,37.5574187175366,
헤르지움 팜,서울특별시 강서구 화곡로 191,서울특별시 강서구 화곡동 1060-30 (지상 1층) ,서울특별시 강서구 화곡동 1060-30,126.842277124123,37.5429376140488,
다시스 37호점,서울특별시 강서구 등촌로13길 35,서울특별시 강서구 화곡동 808-18 지상1층 ,서울특별시 강서구 화곡동 808-18,126.861290416211,37.5353813703579,
모리아스토리(Moriah Story),서울특별시 강서구 방화대로34길 80,서울특별시 강서구 방화동 187-14 (지상 2층) ,서울특별시 강서구 방화동 187-14,126.820885311657,37.57073518555,
마리웨일마카롱 발산역점,서울특별시 강서구 강서로56가길 41,서울특별시 강서구 등촌동 678-2 민경빌딩 (지상 1층) ,서울특별시 강서구 등촌동 678-2,126.840033905312,37.5614388272114,
마리웨일마카롱 등촌역점,서울특별시 강서구 공항대로61길 10,서울특별시 강서구 염창동 274-0 (지상1층) ,서울특별시 강서구 염창동 274-0,126.865477022247,37.5514526447121,
만나의 집,서울특별시 강서구 화곡로 375,서울특별시 강서구 등촌동 131 경향교회 1층 강당동 ,서울특별시 강서구 등촌동 131,126.852445711471,37.5573603238163,
커피레터,서울특별시 강서구 곰달래로53길 99,서울특별시 강서구 화곡동 469-12 1층 ,서울특별시 강서구 화곡동 469-12,126.856758181269,37.5355353468615,
코너커피,서울특별시 강서구 강서로 254,서울특별시 강서구 화곡동 1159-1 우장산아이파크이편한세상 1층 상가동 101호,서울특별시 강서구 화곡동 1159-1,126.836714122498,37.5484347011443,
커피퐁당,서울특별시 강서구 가로공원로 218,서울특별시 강서구 화곡동 367-1 (지상1층) ,서울특별시 강서구 화곡동 367-1,126.840244546869,37.5373625628396,
헤르츠 인타임카페(Hz inTime Cafe),서울특별시 강서구 강서로 411,서울특별시 강서구 마곡동 793-3 마곡에비앙 1층 110호,서울특별시 강서구 마곡동 793-3,126.839010860704,37.5623808692994,
빽다방 우장산역점,서울특별시 강서구 강서로 245,서울특별시 강서구 화곡동 1006-3 (지상1층) ,서울특별시 강서구 화곡동 1006-3,126.836009653258,37.5475711095543,
카페엔드,서울특별시 강서구 금낭화로23길 8,서울특별시 강서구 방화동 817-0 동성아파트상가 (지상 1층) 103호,서울특별시 강서구 방화동 817-0,126.81259277311,37.5794087000437,
셀렉토커피(등촌성당점),서울특별시 강서구 화곡로63길 133,서울특별시 강서구 등촌동 663-3 1층 ,서울특별시 강서구 등촌동 663-3,126.84564881658,37.5588359354426,
아지트(AGIT),서울특별시 강서구 강서로 468,"서울특별시 강서구 등촌동 684-1 테크노타워(지상 1층) , 101호(일부) ",서울특별시 강서구 등촌동 684-1,126.841489818891,37.5671848166792,
쥬씨,서울특별시 강서구 화곡로 143,서울특별시 강서구 화곡동 1066-10 지상 1층 105호,서울특별시 강서구 화곡동 1066-10,126.83762776249,37.5411467043016,
토프레소 까치산점,서울특별시 강서구 강서로18길 26,서울특별시 강서구 화곡동 340-5 ,서울특별시 강서구 화곡동 340-5,126.847150054804,37.5338767243643,
아리아 커피,서울특별시 강서구 강서로52길 42,서울특별시 강서구 내발산동 651 (지상1층) ,서울특별시 강서구 내발산동 651,126.840431525818,37.5575594056875,
카페모니에,서울특별시 강서구 공항대로59다길 227,서울특별시 강서구 염창동 263-13 1층 ,서울특별시 강서구 염창동 263-13,126.874761650471,37.5485156032162,
더베스트커피,서울특별시 강서구 강서로 506,서울특별시 강서구 가양동 1458 1층 B동 4호,서울특별시 강서구 가양동 1458,126.841933133618,37.5704780061189,
템포커피 발산역점,서울특별시 강서구 공항대로 280,서울특별시 강서구 내발산동 645-1 1층 ,서울특별시 강서구 내발산동 645-1,126.838431360202,37.5580304294577,
감성커피 가양점,서울특별시 강서구 양천로 401,서울특별시 강서구 가양동 1498-0 강서한강자이타워 (지상 1층) A동 110호,서울특별시 강서구 가양동 1498-0,126.84764409296,37.5657010514328,
빽다방 등촌성당점,서울특별시 강서구 공항대로41길 51,서울특별시 강서구 등촌동 696-0 세신그린코아 (지상 1층) 101~102호,서울특별시 강서구 등촌동 696-0,126.845776312402,37.5602359798031,
메리하하(Merry Haha),서울특별시 강서구 강서로33길 32,서울특별시 강서구 화곡동 1049-47 1층 ,서울특별시 강서구 화곡동 1049-47,126.838033994137,37.5417140805556,
커피베이 강서공항점,서울특별시 강서구 방화동로 57,서울특별시 강서구 방화동 606-103 1~2층 ,서울특별시 강서구 방화동 606-103,126.8119870825,37.565682808669,
이디아 신방화중앙점,서울특별시 강서구 방화대로34길 92,서울특별시 강서구 방화동 193-11 불해빌딩 (방화 1동) 103~104호 ,서울특별시 강서구 방화동 193-11,126.821451112442,37.5708583976379,
빽다방-마곡역GMG점,서울특별시 강서구 마곡중앙6로 16,서울특별시 강서구 마곡동 773-2 마곡지엠지타워 116호,서울특별시 강서구 마곡동 773-2,126.829006208171,37.5604015515818,
Caffe Attico(카페아티코),서울특별시 강서구 강서로 419,서울특별시 강서구 마곡동 793-0 가양1동 ,서울특별시 강서구 마곡동 793-0,126.839209217691,37.5629853472673,
베일리 베이킹스튜디오&카페,서울특별시 강서구 양천로11길 31,서울특별시 강서구 방화동 486-44 (방화1동) ,서울특별시 강서구 방화동 486-44,126.809632553347,37.5745691444841,
리퍼블릭오브커피,서울특별시 강서구 강서로 391,서울특별시 강서구 마곡동 794-0 문영비지웍스 (지상 1층) 111호,서울특별시 강서구 마곡동 794-0,126.838427628497,37.5605448342463,
커피마마 화곡역점,서울특별시 강서구 강서로 210,"서울특별시 강서구 화곡동 1026-5 우장산동, 상광빌딩 1층 ",서울특별시 강서구 화곡동 1026-5,126.837700732921,37.5448063005815,
메가커피 발산역점,서울특별시 강서구 강서로 380,서울특별시 강서구 등촌동 674-0 세민빌딩 (지상 1층) ,서울특별시 강서구 등촌동 674-0,126.838871233507,37.5594710027215,
로스팅포인트,서울특별시 강서구 곰달래로31가길 34,서울특별시 강서구 화곡동 871-58 (화곡2동) ,서울특별시 강서구 화곡동 871-58,126.853243478138,37.5320254198625,
필레오,서울특별시 강서구 금낭화로23길 8,서울특별시 강서구 방화동 817 (방화3동) 206~7호,서울특별시 강서구 방화동 817,126.81259277311,37.5794087000437,
썸주스(SSUM JUICE),서울특별시 강서구 공항대로 140,서울특별시 강서구 마곡동 746-1 마곡엠밸리12단지 (지상 1층) 판매시설1동 102-1호,서울특별시 강서구 마곡동 746-1,126.823388809057,37.5592565859994,
몽슈크레(MON SUCRE),서울특별시 강서구 마곡중앙6로 45,서울특별시 강서구 마곡동 772-5 리더스퀘어마곡 1층 105호,서울특별시 강서구 마곡동 772-5,126.832720625607,37.5606312206415,
커피 101 스트릿 강서자이타워점,서울특별시 강서구 양천로 401,서울특별시 강서구 가양동 1498-0 강서한강자이타워 (지상 1층) B동 109호,서울특별시 강서구 가양동 1498-0,126.84764409296,37.5657010514328,
타르데마 베이커리,서울특별시 강서구 강서로46길 9,서울특별시 강서구 내발산동 702-22 (우장산동) 1호,서울특별시 강서구 내발산동 702-22,126.836942560718,37.5508932986207,
베이커리 & 커피 몽소,서울특별시 강서구 공항대로41길 52,서울특별시 강서구 등촌동 699-1 (지상 1층) ,서울특별시 강서구 등촌동 699-1,126.846209280257,37.5600452630994,
유로시안,서울특별시 강서구 방화대로5길 7,서울특별시 강서구 공항동 1340-5 (지상 1층) ,서울특별시 강서구 공항동 1340-5,126.815866765674,37.5547717385655,
로지,서울특별시 강서구 공항대로45나길 41,서울특별시 강서구 등촌동 655-21 (등촌1동) ,서울특별시 강서구 등촌동 655-21,126.8562897052,37.5561996259063,
명랑핫도그 화곡중앙시장점,서울특별시 강서구 월정로30길 31,서울특별시 강서구 화곡동 373-13 (화곡1동) ,서울특별시 강서구 화곡동 373-13,126.837684371692,37.5343975757579,
떼루와 까치산역점,서울특별시 강서구 강서로 49,서울특별시 강서구 화곡동 343-2 (화곡1동) ,서울특별시 강서구 화곡동 343-2,126.846196202047,37.5321512418068,
카페뚜또(CafeTutto),서울특별시 강서구 강서로 423,서울특별시 강서구 마곡동 784-13 아르디에 (지상 1층) 112호,서울특별시 강서구 마곡동 784-13,126.839361465026,37.5635059695343,
커피박스 커피전문점,서울특별시 강서구 개화동로27가길 1,서울특별시 강서구 방화동 613-26 (지상 1층) ,서울특별시 강서구 방화동 613-26,126.806992056142,37.5641072876076,
커피시그널(COFFEE SIGNAL),서울특별시 강서구 초록마을로 39,서울특별시 강서구 화곡동 53-9 ,서울특별시 강서구 화곡동 53-9,126.847132443182,37.5427813690313,
리스펙 커피,서울특별시 강서구 마곡서1로 115-1,서울특별시 강서구 마곡동 739-4 마곡헤리움1차 (지상 1층) 114호,서울특별시 강서구 마곡동 739-4,126.818571159801,37.5667077205368,
레드카페,서울특별시 강서구 곰달래로57길 23-11,"서울특별시 강서구 화곡동 803-23 1층, 4동 ",서울특별시 강서구 화곡동 803-23,126.861133613309,37.5332996053501,
쥬씨(가양점),서울특별시 강서구 양천로 500,서울특별시 강서구 등촌동 628-0 노블리움오피스텔 (지상 1층) 103호,서울특별시 강서구 등촌동 628-0,126.855531211014,37.5605371784027,
할머니가래떡볶이,서울특별시 강서구 양천로 657,서울특별시 강서구 염창동 246-17 서현빌딩 (지상 1층) 101호,서울특별시 강서구 염창동 246-17,126.870409721331,37.5526491000133,
호두파이 이야기,서울특별시 강서구 마곡서로 152,서울특별시 강서구 마곡동 759-1 두산더랜드타워 (지상 3층) A320호,서울특별시 강서구 마곡동 759-1,126.82597944995,37.5676859104888,
죽앤카페,서울특별시 강서구 공항대로 315,서울특별시 강서구 등촌동 669-1 ,서울특별시 강서구 등촌동 669-1,126.842791205411,37.5584986162827,
마리웨일 마카롱 화곡역점,서울특별시 강서구 가로공원로76길 17,서울특별시 강서구 화곡동 371-62 (지상 1층) 102호,서울특별시 강서구 화곡동 371-62,126.837390064732,37.5362854862129,
카페 3/4 Waltz,서울특별시 강서구 개화동로27가길 23,서울특별시 강서구 방화동 619-5 ,서울특별시 강서구 방화동 619-5,126.807281865366,37.5632082075543,
(주)커피빈코리아강서그랜드 아이파크점,서울특별시 강서구 화곡로 341,서울특별시 강서구 화곡동 1095-4 (지상1층) ,서울특별시 강서구 화곡동 1095-4,126.850995581546,37.5542929511592,
